user_id,churn_probability,churn_prediction,churn_probability_pct,risk_segment,risk_score,retention_priority,plan,billing_frequency,monthly_recurring_revenue,annual_contract_value,tenure_days,upgrade_count,downgrade_count,acquisition_source,total_mrr,average_monthly_revenue,active_months,retention_rank
U003183,0.9839797183463898,1,98.4,Critical,98.4,Immediate,starter,monthly,29.0,348.0,169,1,0,self-serve,203.0,29.0,7,197
U022214,0.9839372438009949,1,98.39,Critical,98.39,Immediate,starter,monthly,29.0,348.0,238,2,0,self-serve,261.0,29.0,9,198
U017978,0.9839029287056695,1,98.39,Critical,98.39,Immediate,starter,monthly,29.0,348.0,87,0,0,self-serve,116.0,29.0,4,199
U016646,0.9838403683657615,1,98.38,Critical,98.38,Immediate,starter,monthly,29.0,348.0,104,0,0,sales-assisted,145.0,29.0,5,200
U008181,0.9837516931334972,1,98.38,Critical,98.38,Immediate,starter,monthly,29.0,348.0,131,1,1,self-serve,145.0,29.0,5,201
U004478,0.9837459464428718,1,98.37,Critical,98.37,Immediate,starter,annual,29.0,348.0,123,0,0,self-serve,145.0,29.0,5,202
U010470,0.9837459464428718,1,98.37,Critical,98.37,Immediate,starter,annual,29.0,348.0,123,0,0,self-serve,145.0,29.0,5,203
U011921,0.9835996371737274,1,98.36,Critical,98.36,Immediate,professional,monthly,79.0,948.0,110,1,0,self-serve,395.0,79.0,5,204
U015347,0.9835657897908415,1,98.36,Critical,98.36,Immediate,professional,monthly,79.0,948.0,328,0,0,self-serve,948.0,79.0,12,205
U022634,0.9834928102520765,1,98.35,Critical,98.35,Immediate,starter,monthly,29.0,348.0,215,0,1,self-serve,232.0,29.0,8,206
U014093,0.9833966183074936,1,98.34,Critical,98.34,Immediate,professional,annual,79.0,948.0,85,0,0,self-serve,316.0,79.0,4,207
U014297,0.9832169097241052,1,98.32,Critical,98.32,Immediate,starter,annual,29.0,348.0,194,1,0,self-serve,232.0,29.0,8,208
U000942,0.983189380763471,1,98.32,Critical,98.32,Immediate,professional,monthly,79.0,948.0,109,1,0,self-serve,395.0,79.0,5,209
U008564,0.9830561551852749,1,98.31,Critical,98.31,Immediate,professional,monthly,79.0,948.0,77,3,0,self-serve,316.0,79.0,4,210
U008758,0.9828959544910147,1,98.29,Critical,98.29,Immediate,starter,monthly,29.0,348.0,88,0,0,sales-assisted,116.0,29.0,4,211
U018937,0.9828328466037933,1,98.28,Critical,98.28,Immediate,starter,monthly,29.0,348.0,129,1,0,self-serve,174.0,29.0,6,212
U003916,0.9827986528147767,1,98.28,Critical,98.28,Immediate,starter,monthly,29.0,348.0,92,0,1,self-serve,116.0,29.0,4,213
U016223,0.9827802510095034,1,98.28,Critical,98.28,Immediate,starter,monthly,29.0,348.0,230,1,1,sales-assisted,261.0,29.0,9,214
U027174,0.982736081379031,1,98.27,Critical,98.27,Immediate,starter,monthly,29.0,348.0,92,1,0,self-serve,116.0,29.0,4,215
U023704,0.9826098639399494,1,98.26,Critical,98.26,Immediate,starter,monthly,29.0,348.0,243,1,0,partner,261.0,29.0,9,216
U013186,0.982521425929184,1,98.25,Critical,98.25,Immediate,starter,monthly,29.0,348.0,148,2,0,self-serve,174.0,29.0,6,217
U008771,0.9825019277711503,1,98.25,Critical,98.25,Immediate,professional,monthly,79.0,948.0,117,0,0,self-serve,395.0,79.0,5,218
U023543,0.9823400910113761,1,98.23,Critical,98.23,Immediate,professional,monthly,79.0,948.0,88,0,0,sales-assisted,316.0,79.0,4,219
U001047,0.9823094022433141,1,98.23,Critical,98.23,Immediate,professional,monthly,79.0,948.0,143,2,0,partner,474.0,79.0,6,220
U028232,0.9822947341679973,1,98.23,Critical,98.23,Immediate,starter,annual,29.0,348.0,130,1,0,self-serve,145.0,29.0,5,221
U014105,0.9819152179646011,1,98.19,Critical,98.19,Immediate,starter,monthly,29.0,348.0,206,1,0,self-serve,232.0,29.0,8,222
U029773,0.9817374264635212,1,98.17,Critical,98.17,Immediate,professional,annual,79.0,948.0,76,0,0,self-serve,316.0,79.0,4,223
U012128,0.9817374264635212,1,98.17,Critical,98.17,Immediate,professional,annual,79.0,948.0,76,0,0,self-serve,316.0,79.0,4,224
U021112,0.9817198538182245,1,98.17,Critical,98.17,Immediate,starter,monthly,29.0,348.0,197,0,0,self-serve,232.0,29.0,8,225
U000780,0.9815215702576656,1,98.15,Critical,98.15,Immediate,starter,monthly,29.0,348.0,82,0,0,self-serve,87.0,29.0,3,226
U029444,0.9814016594744343,1,98.14,Critical,98.14,Immediate,starter,monthly,29.0,348.0,136,0,0,partner,174.0,29.0,6,227
U011693,0.9813689780248451,1,98.14,Critical,98.14,Immediate,starter,monthly,29.0,348.0,79,0,0,self-serve,87.0,29.0,3,228
U013594,0.9812810532920224,1,98.13,Critical,98.13,Immediate,starter,monthly,29.0,348.0,48,2,0,sales-assisted,87.0,29.0,3,229
U018218,0.9811479726581892,1,98.11,Critical,98.11,Immediate,starter,monthly,29.0,348.0,132,1,1,self-serve,145.0,29.0,5,230
U024000,0.9809847934847049,1,98.1,Critical,98.1,Immediate,professional,monthly,79.0,948.0,119,1,0,self-serve,395.0,79.0,5,231
U025465,0.9809747751116618,1,98.1,Critical,98.1,Immediate,starter,monthly,29.0,348.0,75,0,0,sales-assisted,87.0,29.0,3,232
U005270,0.9807521889016368,1,98.08,Critical,98.08,Immediate,starter,monthly,29.0,348.0,162,1,0,self-serve,203.0,29.0,7,233
U000158,0.9805756245880207,1,98.06,Critical,98.06,Immediate,professional,monthly,79.0,948.0,390,0,0,self-serve,1106.0,79.0,14,234
U013420,0.9805727529277173,1,98.06,Critical,98.06,Immediate,professional,monthly,79.0,948.0,144,2,0,partner,474.0,79.0,6,235
U002261,0.980568926990212,1,98.06,Critical,98.06,Immediate,professional,monthly,79.0,948.0,87,0,0,sales-assisted,316.0,79.0,4,236
U006701,0.9805055048380605,1,98.05,Critical,98.05,Immediate,starter,monthly,29.0,348.0,72,1,0,sales-assisted,116.0,29.0,4,237
U011443,0.9805010432449636,1,98.05,Critical,98.05,Immediate,professional,monthly,79.0,948.0,167,0,0,self-serve,553.0,79.0,7,238
U002351,0.9805010432449636,1,98.05,Critical,98.05,Immediate,professional,monthly,79.0,948.0,167,0,0,self-serve,553.0,79.0,7,239
U019941,0.980414121327514,1,98.04,Critical,98.04,Immediate,starter,monthly,29.0,348.0,155,0,0,sales-assisted,174.0,29.0,6,240
U012453,0.9803644840899337,1,98.04,Critical,98.04,Immediate,starter,monthly,29.0,348.0,236,0,0,sales-assisted,261.0,29.0,9,241
U019237,0.9803355696698349,1,98.03,Critical,98.03,Immediate,starter,monthly,29.0,348.0,248,1,0,partner,261.0,29.0,9,242
U001062,0.9802928270071535,1,98.03,Critical,98.03,Immediate,professional,monthly,79.0,948.0,197,0,0,self-serve,632.0,79.0,8,243
U008638,0.9802749183541722,1,98.03,Critical,98.03,Immediate,starter,monthly,29.0,348.0,112,1,1,self-serve,145.0,29.0,5,244
U003832,0.980244140206967,1,98.02,Critical,98.02,Immediate,starter,annual,29.0,348.0,263,0,0,self-serve,290.0,29.0,10,245
U013123,0.980140973179366,1,98.01,Critical,98.01,Immediate,starter,monthly,29.0,348.0,156,0,0,sales-assisted,174.0,29.0,6,246
U003667,0.9798874313812452,1,97.99,Critical,97.99,Immediate,starter,monthly,29.0,348.0,63,1,0,sales-assisted,87.0,29.0,3,247
U013064,0.9798432480983352,1,97.98,Critical,97.98,Immediate,starter,monthly,29.0,348.0,111,0,0,self-serve,145.0,29.0,5,248
U010314,0.9797485631898913,1,97.97,Critical,97.97,Immediate,professional,monthly,79.0,948.0,84,1,0,sales-assisted,316.0,79.0,4,249
U016117,0.9797047709566404,1,97.97,Critical,97.97,Immediate,starter,monthly,29.0,348.0,92,0,0,sales-assisted,116.0,29.0,4,250
U000340,0.9795865368903498,1,97.96,Critical,97.96,Immediate,starter,monthly,29.0,348.0,122,1,1,self-serve,145.0,29.0,5,251
U023708,0.9795662224600481,1,97.96,Critical,97.96,Immediate,professional,monthly,79.0,948.0,80,3,0,self-serve,316.0,79.0,4,252
U012308,0.9795162894530101,1,97.95,Critical,97.95,Immediate,starter,monthly,29.0,348.0,235,0,0,self-serve,261.0,29.0,9,253
U001220,0.9794078820535528,1,97.94,Critical,97.94,Immediate,starter,monthly,29.0,348.0,105,1,1,self-serve,145.0,29.0,5,254
U013718,0.9793963481905714,1,97.94,Critical,97.94,Immediate,starter,annual,29.0,348.0,129,0,0,self-serve,145.0,29.0,5,255
U014993,0.9793959314613283,1,97.94,Critical,97.94,Immediate,starter,monthly,29.0,348.0,237,0,0,self-serve,261.0,29.0,9,256
U021229,0.9793623698278929,1,97.94,Critical,97.94,Immediate,professional,annual,79.0,948.0,109,2,0,sales-assisted,395.0,79.0,5,257
U017529,0.979343724485549,1,97.93,Critical,97.93,Immediate,starter,monthly,29.0,348.0,144,1,0,self-serve,174.0,29.0,6,258
U020453,0.979289025993066,1,97.93,Critical,97.93,Immediate,starter,monthly,29.0,348.0,146,2,1,self-serve,174.0,29.0,6,259
U001599,0.9790892272163728,1,97.91,Critical,97.91,Immediate,starter,monthly,29.0,348.0,178,0,0,self-serve,203.0,29.0,7,260
U028100,0.9789737849991625,1,97.9,Critical,97.9,Immediate,professional,monthly,79.0,948.0,104,0,0,sales-assisted,395.0,79.0,5,261
U024260,0.9789736817529132,1,97.9,Critical,97.9,Immediate,starter,monthly,29.0,348.0,104,0,1,self-serve,145.0,29.0,5,262
U005837,0.9789262430850698,1,97.89,Critical,97.89,Immediate,starter,monthly,29.0,348.0,268,0,0,sales-assisted,290.0,29.0,10,263
U002298,0.978912879533879,1,97.89,Critical,97.89,Immediate,starter,monthly,29.0,348.0,114,0,1,self-serve,145.0,29.0,5,264
U003156,0.9788755420113652,1,97.89,Critical,97.89,Immediate,starter,monthly,29.0,348.0,48,1,1,self-serve,87.0,29.0,3,265
U025563,0.97884316338189,1,97.88,Critical,97.88,Immediate,starter,monthly,29.0,348.0,83,0,0,self-serve,87.0,29.0,3,266
U004737,0.9787435950481002,1,97.87,Critical,97.87,Immediate,starter,monthly,29.0,348.0,230,2,0,self-serve,261.0,29.0,9,267
U013388,0.978618977537382,1,97.86,Critical,97.86,Immediate,starter,monthly,29.0,348.0,242,0,0,self-serve,261.0,29.0,9,268
U028589,0.978618977537382,1,97.86,Critical,97.86,Immediate,starter,monthly,29.0,348.0,242,0,0,self-serve,261.0,29.0,9,269
U000207,0.9785594617527564,1,97.86,Critical,97.86,Immediate,starter,monthly,29.0,348.0,70,0,0,sales-assisted,87.0,29.0,3,270
U003341,0.9785465269649467,1,97.85,Critical,97.85,Immediate,professional,monthly,79.0,948.0,184,2,0,partner,553.0,79.0,7,271
U021565,0.9785465269649467,1,97.85,Critical,97.85,Immediate,professional,monthly,79.0,948.0,184,2,0,partner,553.0,79.0,7,272
U009782,0.9785423711002295,1,97.85,Critical,97.85,Immediate,professional,monthly,79.0,948.0,44,0,0,self-serve,237.0,79.0,3,273
U001687,0.9784925106696354,1,97.85,Critical,97.85,Immediate,starter,annual,29.0,348.0,180,1,0,sales-assisted,203.0,29.0,7,274
U004970,0.9783262870005826,1,97.83,Critical,97.83,Immediate,professional,monthly,79.0,948.0,82,0,1,self-serve,316.0,79.0,4,275
U027343,0.9782718075976017,1,97.83,Critical,97.83,Immediate,starter,monthly,29.0,348.0,65,1,0,self-serve,87.0,29.0,3,276
U018610,0.9781538374491652,1,97.82,Critical,97.82,Immediate,starter,monthly,29.0,348.0,390,0,0,self-serve,406.0,29.0,14,277
U010386,0.9780912653753198,1,97.81,Critical,97.81,Immediate,professional,monthly,79.0,948.0,196,0,2,sales-assisted,553.0,79.0,7,278
U025294,0.9780912653753198,1,97.81,Critical,97.81,Immediate,professional,monthly,79.0,948.0,196,0,2,sales-assisted,553.0,79.0,7,279
U001058,0.9779823986728843,1,97.8,Critical,97.8,Immediate,starter,monthly,29.0,348.0,226,1,0,sales-assisted,261.0,29.0,9,280
U026275,0.9779633992324112,1,97.8,Critical,97.8,Immediate,starter,monthly,29.0,348.0,389,0,0,self-serve,406.0,29.0,14,281
U017693,0.9779146785288204,1,97.79,Critical,97.79,Immediate,starter,monthly,29.0,348.0,65,1,0,sales-assisted,87.0,29.0,3,282
U001409,0.977754148050138,1,97.78,Critical,97.78,Immediate,professional,monthly,79.0,948.0,150,0,0,self-serve,474.0,79.0,6,283
U006760,0.9776386153524118,1,97.76,Critical,97.76,Immediate,professional,monthly,79.0,948.0,116,1,0,self-serve,395.0,79.0,5,284
U009461,0.9775966079888421,1,97.76,Critical,97.76,Immediate,starter,monthly,29.0,348.0,141,0,0,self-serve,145.0,29.0,5,285
U000799,0.9775942776563817,1,97.76,Critical,97.76,Immediate,starter,annual,29.0,348.0,237,0,0,self-serve,261.0,29.0,9,286
U014175,0.9775935789782199,1,97.76,Critical,97.76,Immediate,professional,annual,79.0,948.0,112,2,0,sales-assisted,395.0,79.0,5,287
U022468,0.9774268213875101,1,97.74,Critical,97.74,Immediate,starter,monthly,29.0,348.0,147,0,0,partner,174.0,29.0,6,288
U020521,0.9773941799974847,1,97.74,Critical,97.74,Immediate,starter,monthly,29.0,348.0,213,1,0,self-serve,232.0,29.0,8,289
U009720,0.9773941799974847,1,97.74,Critical,97.74,Immediate,starter,monthly,29.0,348.0,213,1,0,self-serve,232.0,29.0,8,290
U022816,0.9772223383660742,1,97.72,Critical,97.72,Immediate,starter,monthly,29.0,348.0,99,1,1,self-serve,145.0,29.0,5,291
U020162,0.9771364988145246,1,97.71,Critical,97.71,Immediate,starter,monthly,29.0,348.0,119,0,1,self-serve,145.0,29.0,5,292
U002464,0.9770687320292119,1,97.71,Critical,97.71,Immediate,starter,annual,29.0,348.0,223,0,0,self-serve,261.0,29.0,9,293
U010829,0.9770187923222134,1,97.7,Critical,97.7,Immediate,starter,monthly,29.0,348.0,88,0,0,sales-assisted,116.0,29.0,4,294
U009141,0.976981695503185,1,97.7,Critical,97.7,Immediate,professional,monthly,79.0,948.0,93,0,0,sales-assisted,316.0,79.0,4,295
U004452,0.9769595930359242,1,97.7,Critical,97.7,Immediate,starter,monthly,29.0,348.0,162,2,0,self-serve,203.0,29.0,7,296
U025878,0.976870369203524,1,97.69,Critical,97.69,Immediate,starter,monthly,29.0,348.0,66,1,0,self-serve,87.0,29.0,3,297
U025299,0.976870369203524,1,97.69,Critical,97.69,Immediate,starter,monthly,29.0,348.0,66,1,0,self-serve,87.0,29.0,3,298
U006746,0.9768565682752682,1,97.69,Critical,97.69,Immediate,starter,annual,29.0,348.0,44,0,0,self-serve,87.0,29.0,3,299
U025907,0.9768398662248474,1,97.68,Critical,97.68,Immediate,professional,monthly,79.0,948.0,40,1,0,sales-assisted,237.0,79.0,3,300
U026465,0.9768196246308821,1,97.68,Critical,97.68,Immediate,starter,monthly,29.0,348.0,14,1,0,self-serve,58.0,29.0,2,301
U025777,0.9765294820391213,1,97.65,Critical,97.65,Immediate,professional,monthly,79.0,948.0,93,1,0,sales-assisted,316.0,79.0,4,302
U011620,0.976494815158442,1,97.65,Critical,97.65,Immediate,professional,monthly,79.0,948.0,385,0,0,self-serve,1106.0,79.0,14,303
U002172,0.9763639634279611,1,97.64,Critical,97.64,Immediate,starter,monthly,29.0,348.0,110,1,0,partner,145.0,29.0,5,304
U025199,0.9763610283971191,1,97.64,Critical,97.64,Immediate,starter,monthly,29.0,348.0,246,1,0,partner,261.0,29.0,9,305
U002314,0.9763566292025613,1,97.64,Critical,97.64,Immediate,starter,monthly,29.0,348.0,160,1,0,sales-assisted,174.0,29.0,6,306
U004929,0.976277753442248,1,97.63,Critical,97.63,Immediate,starter,monthly,29.0,348.0,107,1,0,partner,145.0,29.0,5,307
U022400,0.9762728629095456,1,97.63,Critical,97.63,Immediate,starter,monthly,29.0,348.0,27,1,0,self-serve,58.0,29.0,2,308
U017193,0.9762318112061757,1,97.62,Critical,97.62,Immediate,starter,monthly,29.0,348.0,120,0,1,self-serve,145.0,29.0,5,309
U025261,0.9762025201010499,1,97.62,Critical,97.62,Immediate,starter,monthly,29.0,348.0,147,1,1,sales-assisted,174.0,29.0,6,310
U001513,0.9762025201010499,1,97.62,Critical,97.62,Immediate,starter,monthly,29.0,348.0,147,1,1,sales-assisted,174.0,29.0,6,311
U001653,0.9761895001310289,1,97.62,Critical,97.62,Immediate,starter,monthly,29.0,348.0,90,0,0,sales-assisted,116.0,29.0,4,312
U017111,0.9761789815749282,1,97.62,Critical,97.62,Immediate,starter,monthly,29.0,348.0,138,1,0,self-serve,174.0,29.0,6,313
U005698,0.9761584070340997,1,97.62,Critical,97.62,Immediate,starter,annual,29.0,348.0,52,0,0,self-serve,87.0,29.0,3,314
U000840,0.9760223552373941,1,97.6,Critical,97.6,Immediate,starter,monthly,29.0,348.0,243,1,0,sales-assisted,261.0,29.0,9,315
U002450,0.975949146116573,1,97.59,Critical,97.59,Immediate,starter,annual,29.0,348.0,149,1,0,self-serve,174.0,29.0,6,316
U018813,0.9759163167871411,1,97.59,Critical,97.59,Immediate,professional,monthly,79.0,948.0,89,0,0,sales-assisted,316.0,79.0,4,317
U007540,0.9759029671174615,1,97.59,Critical,97.59,Immediate,starter,monthly,29.0,348.0,104,1,0,partner,145.0,29.0,5,318
U014331,0.9758758411718311,1,97.59,Critical,97.59,Immediate,professional,monthly,79.0,948.0,149,0,0,self-serve,474.0,79.0,6,319
U025128,0.975500488923937,1,97.55,Critical,97.55,Immediate,enterprise,monthly,199.0,2388.0,146,3,0,self-serve,995.0,199.0,5,320
U012518,0.9754581708143187,1,97.55,Critical,97.55,Immediate,professional,annual,79.0,948.0,66,0,0,self-serve,316.0,79.0,4,321
U004345,0.9754477273434721,1,97.54,Critical,97.54,Immediate,starter,annual,29.0,348.0,53,1,0,partner,87.0,29.0,3,322
U020362,0.9754453166845329,1,97.54,Critical,97.54,Immediate,starter,monthly,29.0,348.0,99,0,2,self-serve,145.0,29.0,5,323
U016515,0.9753898448601895,1,97.54,Critical,97.54,Immediate,starter,monthly,29.0,348.0,149,2,1,self-serve,174.0,29.0,6,324
U006372,0.975156020839528,1,97.52,Critical,97.52,Immediate,professional,annual,79.0,948.0,101,3,0,sales-assisted,395.0,79.0,5,325
U017722,0.9751253029914659,1,97.51,Critical,97.51,Immediate,starter,monthly,29.0,348.0,390,1,1,self-serve,406.0,29.0,14,326
U029960,0.9749827033721469,1,97.5,Critical,97.5,Immediate,starter,monthly,29.0,348.0,145,0,0,self-serve,174.0,29.0,6,327
U000857,0.9749022125996879,1,97.49,Critical,97.49,Immediate,starter,monthly,29.0,348.0,64,1,0,sales-assisted,87.0,29.0,3,328
U010114,0.9748096593390679,1,97.48,Critical,97.48,Immediate,professional,monthly,79.0,948.0,109,2,0,self-serve,316.0,79.0,4,329
U008046,0.9748096593390679,1,97.48,Critical,97.48,Immediate,professional,monthly,79.0,948.0,109,2,0,self-serve,316.0,79.0,4,330
U017616,0.974768425804175,1,97.48,Critical,97.48,Immediate,starter,monthly,29.0,348.0,390,1,0,self-serve,406.0,29.0,14,331
U015571,0.9747634197642484,1,97.48,Critical,97.48,Immediate,professional,monthly,79.0,948.0,203,0,0,self-serve,632.0,79.0,8,332
U001983,0.9744902821463948,1,97.45,Critical,97.45,Immediate,starter,monthly,29.0,348.0,143,0,0,self-serve,145.0,29.0,5,333
U029549,0.9743933957623542,1,97.44,Critical,97.44,Immediate,starter,monthly,29.0,348.0,233,1,1,sales-assisted,261.0,29.0,9,334
U017212,0.9742225553343214,1,97.42,Critical,97.42,Immediate,starter,annual,29.0,348.0,84,1,0,self-serve,116.0,29.0,4,335
U025913,0.9742045315194161,1,97.42,Critical,97.42,Immediate,starter,monthly,29.0,348.0,349,0,0,sales-assisted,377.0,29.0,13,336
U010371,0.9741383877867225,1,97.41,Critical,97.41,Immediate,starter,monthly,29.0,348.0,51,1,1,self-serve,87.0,29.0,3,337
U007955,0.9741345911377902,1,97.41,Critical,97.41,Immediate,starter,monthly,29.0,348.0,93,1,0,self-serve,116.0,29.0,4,338
U020517,0.9740411229714192,1,97.4,Critical,97.4,Immediate,starter,monthly,29.0,348.0,177,1,1,sales-assisted,203.0,29.0,7,339
U003261,0.9740047542541722,1,97.4,Critical,97.4,Immediate,starter,monthly,29.0,348.0,184,0,1,self-serve,203.0,29.0,7,340
U026077,0.9740047542541722,1,97.4,Critical,97.4,Immediate,starter,monthly,29.0,348.0,184,0,1,self-serve,203.0,29.0,7,341
U005098,0.9739798815649571,1,97.4,Critical,97.4,Immediate,starter,monthly,29.0,348.0,106,0,2,self-serve,145.0,29.0,5,342
U018343,0.973972148864437,1,97.4,Critical,97.4,Immediate,starter,monthly,29.0,348.0,160,0,0,self-serve,203.0,29.0,7,343
U028136,0.9739277466847742,1,97.39,Critical,97.39,Immediate,starter,monthly,29.0,348.0,146,0,0,partner,174.0,29.0,6,344
U021339,0.9738184600395651,1,97.38,Critical,97.38,Immediate,starter,monthly,29.0,348.0,61,2,0,sales-assisted,87.0,29.0,3,345
U018493,0.9738124332073168,1,97.38,Critical,97.38,Immediate,professional,monthly,79.0,948.0,86,0,1,self-serve,316.0,79.0,4,346
U021016,0.9737940196166831,1,97.38,Critical,97.38,Immediate,professional,monthly,79.0,948.0,45,0,1,self-serve,237.0,79.0,3,347
U029168,0.9737735679132992,1,97.38,Critical,97.38,Immediate,starter,monthly,29.0,348.0,191,0,0,self-serve,232.0,29.0,8,348
U026788,0.9736305635950582,1,97.36,Critical,97.36,Immediate,starter,monthly,29.0,348.0,105,1,0,partner,145.0,29.0,5,349
U020683,0.9736234678209816,1,97.36,Critical,97.36,Immediate,starter,monthly,29.0,348.0,392,1,0,self-serve,406.0,29.0,14,350
U028522,0.9736191944418578,1,97.36,Critical,97.36,Immediate,professional,monthly,79.0,948.0,46,0,1,self-serve,237.0,79.0,3,351
U001329,0.9734635451183425,1,97.35,Critical,97.35,Immediate,starter,monthly,29.0,348.0,107,0,1,self-serve,145.0,29.0,5,352
U008536,0.9734476763754509,1,97.34,Critical,97.34,Immediate,starter,monthly,29.0,348.0,238,0,1,self-serve,261.0,29.0,9,353
U024540,0.97343968232225,1,97.34,Critical,97.34,Immediate,professional,monthly,79.0,948.0,228,1,0,self-serve,711.0,79.0,9,354
U001227,0.9733527317630352,1,97.34,Critical,97.34,Immediate,starter,monthly,29.0,348.0,303,0,1,self-serve,319.0,29.0,11,355
U015179,0.9732918900364113,1,97.33,Critical,97.33,Immediate,starter,monthly,29.0,348.0,383,2,1,self-serve,406.0,29.0,14,356
U014208,0.9732887594096966,1,97.33,Critical,97.33,Immediate,starter,monthly,29.0,348.0,353,0,0,sales-assisted,377.0,29.0,13,357
U009231,0.9732758184937315,1,97.33,Critical,97.33,Immediate,starter,monthly,29.0,348.0,122,1,0,partner,174.0,29.0,6,358
U011725,0.973255575319173,1,97.33,Critical,97.33,Immediate,starter,monthly,29.0,348.0,118,0,0,self-serve,145.0,29.0,5,359
U029064,0.9732303754559429,1,97.32,Critical,97.32,Immediate,starter,monthly,29.0,348.0,140,0,0,self-serve,145.0,29.0,5,360
U017237,0.9731405228323605,1,97.31,Critical,97.31,Immediate,starter,monthly,29.0,348.0,155,1,0,sales-assisted,174.0,29.0,6,361
U009021,0.9731002099770342,1,97.31,Critical,97.31,Immediate,professional,monthly,79.0,948.0,130,0,0,self-serve,474.0,79.0,6,362
